Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount_IDR,Age,Gender,Location,Mobile_Banking_Status,Has_Credit_Card,Has_Mutual_Fund
TXN-000027,BNK-0084,2025-05-29,QRIS Payment,55000.0,35,Female,Jabodetabek,Active,0,0
TXN-001310,BNK-0056,2025-05-29,Bill Payment,560000.0,64,Male,Makassar,Active,0,1
TXN-002848,BNK-0426,2025-05-29,Transfer Out,2891000.0,59,Male,Jabodetabek,Inactive,0,0
TXN-000673,BNK-0383,2025-05-29,Bill Payment,1485000.0,30,Male,Bandung,Active,0,0
TXN-004133,BNK-0424,2025-05-29,QRIS Payment,292000.0,33,Female,Jabodetabek,Non-User,1,0
TXN-003907,BNK-0270,2025-05-29,QRIS Payment,31000.0,49,Female,Jabodetabek,Active,1,0
TXN-005572,BNK-0035,2025-05-29,Bill Payment,758000.0,64,Female,Jabodetabek,Active,0,0
TXN-004694,BNK-0016,2025-05-29,Transfer Out,772000.0,20,Male,Surabaya,Active,0,0
TXN-005947,BNK-0141,2025-05-29,Transfer Out,377000.0,26,Male,Medan,Active,0,0
TXN-000235,BNK-0339,2025-05-29,QRIS Payment,125000.0,23,Female,Bandung,Non-User,0,0
TXN-003692,BNK-0182,2025-05-30,Transfer Out,2885000.0,30,Female,Surabaya,Active,1,0
TXN-005986,BNK-0452,2025-05-30,Bill Payment,1306000.0,20,Female,Bandung,Active,0,0
TXN-003190,BNK-0148,2025-05-30,QRIS Payment,181000.0,56,Female,Jabodetabek,Inactive,0,0
TXN-000821,BNK-0387,2025-05-30,Transfer Out,4066000.0,37,Female,Makassar,Inactive,0,0
TXN-004803,BNK-0198,2025-05-30,QRIS Payment,68000.0,41,Female,Surabaya,Non-User,0,0
TXN-003319,BNK-0366,2025-05-30,QRIS Payment,250000.0,19,Female,Jabodetabek,Non-User,0,0
TXN-005755,BNK-0025,2025-05-30,Transfer Out,2158000.0,50,Male,Surabaya,Inactive,1,0
TXN-005348,BNK-0072,2025-05-31,Bill Payment,448000.0,27,Male,Jabodetabek,Inactive,0,0
TXN-000238,BNK-0481,2025-05-31,QRIS Payment,131000.0,48,Male,Medan,Active,1,0
TXN-002104,BNK-0494,2025-05-31,ATM Withdrawal,164000.0,49,Male,Medan,Active,1,0
TXN-003297,BNK-0308,2025-05-31,QRIS Payment,197000.0,20,Male,Jabodetabek,Inactive,0,0
TXN-005484,BNK-0065,2025-05-31,Transfer Out,4488000.0,59,Male,Jabodetabek,Active,0,1
TXN-004217,BNK-0119,2025-05-31,QRIS Payment,241000.0,50,Female,Jabodetabek,Inactive,1,0
TXN-005869,BNK-0467,2025-05-31,Bill Payment,532000.0,33,Female,Surabaya,Inactive,0,0
TXN-003732,BNK-0422,2025-06-01,Bill Payment,90000.0,52,Male,Jabodetabek,Inactive,1,0
TXN-000385,BNK-0020,2025-06-01,QRIS Payment,207000.0,61,Female,Surabaya,Active,0,0
TXN-001064,BNK-0351,2025-06-01,QRIS Payment,308000.0,40,Male,Jabodetabek,Inactive,1,0
TXN-004698,BNK-0145,2025-06-01,QRIS Payment,193000.0,59,Female,Surabaya,Active,0,0
TXN-000694,BNK-0134,2025-06-01,QRIS Payment,463000.0,20,Male,Jabodetabek,Inactive,0,0
TXN-005537,BNK-0466,2025-06-01,ATM Withdrawal,685000.0,29,Male,Bandung,Non-User,1,1
TXN-004333,BNK-0440,2025-06-01,QRIS Payment,228000.0,64,Male,Makassar,Inactive,0,0
TXN-001195,BNK-0222,2025-06-01,QRIS Payment,169000.0,28,Male,Medan,Active,0,0
TXN-003368,BNK-0220,2025-06-01,Bill Payment,402000.0,49,Female,Jabodetabek,Active,1,0
TXN-004079,BNK-0025,2025-06-01,QRIS Payment,49000.0,50,Male,Surabaya,Inactive,1,0
TXN-005815,BNK-0359,2025-06-01,QRIS Payment,253000.0,57,Female,Makassar,Active,0,0
TXN-000644,BNK-0490,2025-06-02,Transfer Out,675000.0,41,Female,Surabaya,Inactive,0,0
TXN-000123,BNK-0379,2025-06-02,Bill Payment,1173000.0,43,Male,Medan,Inactive,0,0
TXN-000969,BNK-0318,2025-06-02,QRIS Payment,285000.0,62,Female,Jabodetabek,Inactive,0,0
TXN-005337,BNK-0389,2025-06-02,ATM Withdrawal,1853000.0,25,Male,Bandung,Active,1,0
TXN-000661,BNK-0425,2025-06-02,QRIS Payment,286000.0,30,Female,Jabodetabek,Inactive,0,0
TXN-004733,BNK-0010,2025-06-02,Bill Payment,425000.0,28,Male,Jabodetabek,Active,1,0
TXN-005401,BNK-0265,2025-06-02,QRIS Payment,345000.0,19,Male,Jabodetabek,Active,0,1
TXN-005286,BNK-0223,2025-06-02,QRIS Payment,397000.0,34,Female,Makassar,Non-User,0,0
TXN-001692,BNK-0472,2025-06-03,ATM Withdrawal,1534000.0,53,Male,Makassar,Inactive,0,0
TXN-005073,BNK-0259,2025-06-03,ATM Withdrawal,886000.0,47,Male,Medan,Active,0,0
TXN-003357,BNK-0434,2025-06-03,Transfer Out,2047000.0,43,Female,Jabodetabek,Active,1,0
TXN-005133,BNK-0040,2025-06-03,Bill Payment,386000.0,38,Female,Jabodetabek,Active,1,1
TXN-002435,BNK-0405,2025-06-03,QRIS Payment,422000.0,59,Female,Jabodetabek,Inactive,0,0
TXN-001821,BNK-0332,2025-06-03,QRIS Payment,291000.0,52,Male,Surabaya,Active,0,0
TXN-005649,BNK-0388,2025-06-03,QRIS Payment,405000.0,18,Female,Surabaya,Active,1,0
TXN-005734,BNK-0234,2025-06-03,QRIS Payment,327000.0,23,Male,Jabodetabek,Active,0,0
TXN-002173,BNK-0012,2025-06-03,QRIS Payment,26000.0,41,Female,Jabodetabek,Active,0,0
TXN-000955,BNK-0138,2025-06-03,QRIS Payment,189000.0,31,Female,Jabodetabek,Non-User,1,0
TXN-004718,BNK-0117,2025-06-03,QRIS Payment,368000.0,29,Female,Jabodetabek,Inactive,0,1
TXN-003685,BNK-0295,2025-06-03,ATM Withdrawal,392000.0,19,Male,Jabodetabek,Active,1,0
TXN-003020,BNK-0315,2025-06-04,QRIS Payment,25000.0,47,Male,Bandung,Active,1,0
TXN-004541,BNK-0365,2025-06-04,QRIS Payment,283000.0,40,Male,Jabodetabek,Active,0,1
TXN-002642,BNK-0427,2025-06-04,QRIS Payment,40000.0,47,Male,Jabodetabek,Active,0,0
TXN-003625,BNK-0488,2025-06-04,Transfer Out,175000.0,21,Female,Jabodetabek,Inactive,1,0
TXN-005623,BNK-0479,2025-06-04,ATM Withdrawal,1587000.0,53,Male,Jabodetabek,Active,0,0
TXN-000714,BNK-0162,2025-06-04,Transfer Out,2527000.0,24,Female,Makassar,Active,1,0
TXN-005698,BNK-0387,2025-06-04,QRIS Payment,485000.0,37,Female,Makassar,Inactive,0,0
TXN-002674,BNK-0117,2025-06-04,Transfer Out,641000.0,29,Female,Jabodetabek,Inactive,0,1
TXN-000368,BNK-0345,2025-06-04,Bill Payment,1070000.0,63,Male,Surabaya,Inactive,1,1
TXN-001968,BNK-0208,2025-06-04,Transfer Out,4126000.0,45,Male,Jabodetabek,Active,0,0
TXN-004487,BNK-0388,2025-06-04,Bill Payment,538000.0,18,Female,Surabaya,Active,1,0
TXN-004781,BNK-0385,2025-06-05,Transfer Out,806000.0,53,Male,Jabodetabek,Active,1,0
TXN-000260,BNK-0148,2025-06-05,Transfer Out,4670000.0,56,Female,Jabodetabek,Inactive,0,0
TXN-000992,BNK-0391,2025-06-05,QRIS Payment,59000.0,33,Female,Jabodetabek,Active,0,0
TXN-003463,BNK-0315,2025-06-05,Transfer Out,3438000.0,47,Male,Bandung,Active,1,0
TXN-005970,BNK-0247,2025-06-05,QRIS Payment,478000.0,58,Female,Surabaya,Active,1,0
TXN-002884,BNK-0364,2025-06-05,QRIS Payment,449000.0,39,Female,Surabaya,Active,0,0
TXN-005850,BNK-0211,2025-06-05,Bill Payment,697000.0,49,Male,Jabodetabek,Inactive,1,0
TXN-000699,BNK-0246,2025-06-05,QRIS Payment,218000.0,24,Male,Bandung,Inactive,0,0
TXN-002902,BNK-0426,2025-06-05,ATM Withdrawal,774000.0,59,Male,Jabodetabek,Inactive,0,0
TXN-005834,BNK-0030,2025-06-05,Transfer Out,3248000.0,44,Male,Medan,Active,0,0
TXN-003780,BNK-0403,2025-06-05,Transfer Out,478000.0,39,Male,Jabodetabek,Active,0,1
TXN-005581,BNK-0083,2025-06-05,ATM Withdrawal,1954000.0,62,Female,Jabodetabek,Non-User,0,0
TXN-003604,BNK-0273,2025-06-05,QRIS Payment,152000.0,52,Male,Surabaya,Non-User,0,0
TXN-001315,BNK-0049,2025-06-05,ATM Withdrawal,530000.0,19,Male,Surabaya,Active,0,0
TXN-001094,BNK-0235,2025-06-06,QRIS Payment,56000.0,33,Female,Jabodetabek,Active,0,0
TXN-004680,BNK-0469,2025-06-06,Transfer Out,1651000.0,43,Male,Surabaya,Non-User,1,0
TXN-005098,BNK-0489,2025-06-06,Transfer Out,707000.0,33,Male,Medan,Active,0,0
TXN-003085,BNK-0193,2025-06-06,Bill Payment,1206000.0,61,Female,Makassar,Active,0,1
TXN-005868,BNK-0229,2025-06-06,QRIS Payment,165000.0,39,Male,Makassar,Inactive,0,0
TXN-002531,BNK-0201,2025-06-06,QRIS Payment,176000.0,56,Male,Bandung,Inactive,0,1
TXN-001825,BNK-0379,2025-06-06,Transfer Out,4570000.0,43,Male,Medan,Inactive,0,0
TXN-001389,BNK-0040,2025-06-06,QRIS Payment,78000.0,38,Female,Jabodetabek,Active,1,1
TXN-004509,BNK-0255,2025-06-06,Transfer Out,1968000.0,45,Male,Jabodetabek,Non-User,0,0
TXN-000562,BNK-0188,2025-06-07,QRIS Payment,192000.0,44,Female,Jabodetabek,Inactive,1,1
TXN-001065,BNK-0143,2025-06-07,Transfer Out,375000.0,32,Female,Bandung,Active,1,0
TXN-005611,BNK-0047,2025-06-07,QRIS Payment,349000.0,26,Female,Jabodetabek,Active,0,0
TXN-002966,BNK-0016,2025-06-07,QRIS Payment,497000.0,20,Male,Surabaya,Active,0,0
TXN-002111,BNK-0334,2025-06-07,QRIS Payment,123000.0,61,Female,Medan,Active,0,0
TXN-000044,BNK-0378,2025-06-07,Transfer Out,1482000.0,59,Male,Jabodetabek,Active,1,1
TXN-001423,BNK-0390,2025-06-07,QRIS Payment,494000.0,63,Female,Jabodetabek,Active,0,0
TXN-001130,BNK-0051,2025-06-07,ATM Withdrawal,443000.0,45,Female,Surabaya,Active,0,0
TXN-000129,BNK-0022,2025-06-07,Transfer Out,4400000.0,55,Female,Jabodetabek,Active,0,0
TXN-004157,BNK-0272,2025-06-07,QRIS Payment,340000.0,58,Female,Jabodetabek,Inactive,0,0
TXN-002550,BNK-0423,2025-06-07,Bill Payment,259000.0,57,Male,Jabodetabek,Inactive,1,0
TXN-000262,BNK-0452,2025-06-07,Transfer Out,4402000.0,20,Female,Bandung,Active,0,0
TXN-005208,BNK-0479,2025-06-07,Bill Payment,1398000.0,53,Male,Jabodetabek,Active,0,0
TXN-001250,BNK-0234,2025-06-07,QRIS Payment,311000.0,23,Male,Jabodetabek,Active,0,0
TXN-002968,BNK-0195,2025-06-08,Bill Payment,73000.0,32,Male,Bandung,Inactive,0,0
TXN-002441,BNK-0216,2025-06-08,QRIS Payment,145000.0,61,Female,Surabaya,Inactive,0,0
TXN-004286,BNK-0242,2025-06-08,QRIS Payment,89000.0,20,Male,Makassar,Active,0,0
TXN-000975,BNK-0239,2025-06-08,QRIS Payment,158000.0,53,Male,Jabodetabek,Active,0,0
TXN-003543,BNK-0247,2025-06-08,QRIS Payment,266000.0,58,Female,Surabaya,Active,1,0
TXN-003478,BNK-0312,2025-06-08,Bill Payment,1467000.0,39,Female,Jabodetabek,Inactive,0,0
TXN-004537,BNK-0226,2025-06-08,QRIS Payment,446000.0,22,Male,Jabodetabek,Active,0,0
TXN-003825,BNK-0493,2025-06-08,ATM Withdrawal,652000.0,45,Male,Jabodetabek,Non-User,0,1
TXN-005108,BNK-0022,2025-06-09,Bill Payment,714000.0,55,Female,Jabodetabek,Active,0,0
TXN-001757,BNK-0143,2025-06-09,Transfer Out,1745000.0,32,Female,Bandung,Active,1,0
TXN-003342,BNK-0279,2025-06-09,ATM Withdrawal,417000.0,50,Male,Medan,Active,0,0
TXN-003684,BNK-0171,2025-06-09,Transfer Out,816000.0,61,Female,Jabodetabek,Inactive,0,0
TXN-002998,BNK-0188,2025-06-09,Bill Payment,830000.0,44,Female,Jabodetabek,Inactive,1,1
TXN-001988,BNK-0487,2025-06-09,ATM Withdrawal,545000.0,62,Female,Makassar,Non-User,0,0
TXN-005380,BNK-0097,2025-06-09,Transfer Out,3685000.0,26,Male,Jabodetabek,Active,0,0
TXN-002600,BNK-0188,2025-06-09,QRIS Payment,299000.0,44,Female,Jabodetabek,Inactive,1,1
TXN-003027,BNK-0155,2025-06-09,QRIS Payment,103000.0,62,Male,Jabodetabek,Inactive,0,1
TXN-001473,BNK-0255,2025-06-09,QRIS Payment,254000.0,45,Male,Jabodetabek,Non-User,0,0
TXN-005878,BNK-0072,2025-06-10,Bill Payment,701000.0,27,Male,Jabodetabek,Inactive,0,0
TXN-000669,BNK-0464,2025-06-10,ATM Withdrawal,1093000.0,63,Female,Jabodetabek,Active,0,0
TXN-000399,BNK-0406,2025-06-10,Transfer Out,3291000.0,23,Female,Jabodetabek,Active,0,0
TXN-004665,BNK-0448,2025-06-10,Bill Payment,614000.0,56,Male,Bandung,Active,0,0
TXN-000089,BNK-0103,2025-06-10,Bill Payment,159000.0,28,Female,Jabodetabek,Non-User,0,0
TXN-000549,BNK-0353,2025-06-10,QRIS Payment,360000.0,20,Male,Surabaya,Active,0,1
TXN-005727,BNK-0236,2025-06-10,QRIS Payment,128000.0,46,Male,Jabodetabek,Active,0,0
TXN-004511,BNK-0104,2025-06-10,Transfer Out,2513000.0,34,Male,Jabodetabek,Active,0,0
TXN-004895,BNK-0017,2025-06-10,Transfer Out,2282000.0,39,Female,Jabodetabek,Active,1,0
TXN-003230,BNK-0153,2025-06-10,QRIS Payment,193000.0,40,Male,Bandung,Active,0,0
TXN-004215,BNK-0381,2025-06-10,QRIS Payment,279000.0,42,Female,Bandung,Inactive,0,0
TXN-001641,BNK-0119,2025-06-10,QRIS Payment,141000.0,50,Female,Jabodetabek,Inactive,1,0
TXN-004214,BNK-0472,2025-06-10,ATM Withdrawal,593000.0,53,Male,Makassar,Inactive,0,0
TXN-003381,BNK-0467,2025-06-11,Bill Payment,1050000.0,33,Female,Surabaya,Inactive,0,0
TXN-005907,BNK-0449,2025-06-11,ATM Withdrawal,522000.0,22,Female,Jabodetabek,Inactive,0,0
TXN-003321,BNK-0009,2025-06-11,Transfer Out,486000.0,40,Male,Jabodetabek,Non-User,0,0
TXN-005998,BNK-0293,2025-06-11,Transfer Out,721000.0,63,Male,Surabaya,Active,1,0
TXN-002854,BNK-0350,2025-06-11,Transfer Out,1113000.0,49,Female,Jabodetabek,Active,0,0
TXN-003374,BNK-0099,2025-06-11,QRIS Payment,20000.0,18,Male,Jabodetabek,Active,1,0
TXN-005019,BNK-0162,2025-06-11,QRIS Payment,285000.0,24,Female,Makassar,Active,1,0
TXN-002196,BNK-0151,2025-06-11,Transfer Out,4201000.0,47,Female,Makassar,Non-User,0,0
TXN-000546,BNK-0369,2025-06-11,Transfer Out,3403000.0,19,Male,Medan,Active,0,0
TXN-004734,BNK-0358,2025-06-11,Bill Payment,1282000.0,20,Female,Jabodetabek,Active,1,1
TXN-004262,BNK-0441,2025-06-11,ATM Withdrawal,330000.0,51,Female,Jabodetabek,Active,0,0
TXN-000864,BNK-0320,2025-06-11,QRIS Payment,453000.0,44,Male,Jabodetabek,Non-User,1,0
TXN-002053,BNK-0297,2025-06-12,Transfer Out,4812000.0,33,Female,Medan,Active,0,0
TXN-001283,BNK-0251,2025-06-12,QRIS Payment,342000.0,35,Female,Jabodetabek,Active,1,0
TXN-003736,BNK-0241,2025-06-12,QRIS Payment,475000.0,43,Male,Medan,Active,1,0
TXN-001831,BNK-0438,2025-06-12,QRIS Payment,205000.0,18,Female,Bandung,Active,0,0
TXN-000522,BNK-0127,2025-06-12,QRIS Payment,181000.0,44,Female,Jabodetabek,Active,0,0
TXN-002060,BNK-0022,2025-06-12,QRIS Payment,458000.0,55,Female,Jabodetabek,Active,0,0
TXN-005975,BNK-0323,2025-06-12,ATM Withdrawal,893000.0,38,Female,Jabodetabek,Active,0,0
TXN-003887,BNK-0079,2025-06-12,Transfer Out,2014000.0,40,Male,Jabodetabek,Non-User,1,0
TXN-000790,BNK-0117,2025-06-12,QRIS Payment,198000.0,29,Female,Jabodetabek,Inactive,0,1
TXN-000875,BNK-0107,2025-06-13,Transfer Out,4361000.0,52,Male,Surabaya,Non-User,0,0
TXN-003794,BNK-0179,2025-06-13,Bill Payment,1373000.0,50,Female,Jabodetabek,Inactive,0,0
TXN-001541,BNK-0338,2025-06-13,Transfer Out,4235000.0,63,Female,Jabodetabek,Active,0,0
TXN-001850,BNK-0278,2025-06-13,Transfer Out,854000.0,41,Male,Surabaya,Non-User,0,0
TXN-004641,BNK-0247,2025-06-13,ATM Withdrawal,1340000.0,58,Female,Surabaya,Active,1,0
TXN-001904,BNK-0217,2025-06-13,Transfer Out,455000.0,43,Female,Jabodetabek,Inactive,0,0
TXN-002669,BNK-0358,2025-06-13,Bill Payment,694000.0,20,Female,Jabodetabek,Active,1,1
TXN-004334,BNK-0220,2025-06-13,Transfer Out,4849000.0,49,Female,Jabodetabek,Active,1,0
TXN-004181,BNK-0084,2025-06-13,Transfer Out,3088000.0,35,Female,Jabodetabek,Active,0,0
TXN-000424,BNK-0315,2025-06-13,QRIS Payment,351000.0,47,Male,Bandung,Active,1,0
TXN-000642,BNK-0036,2025-06-14,Transfer Out,2789000.0,61,Male,Medan,Active,1,1
TXN-002782,BNK-0467,2025-06-14,ATM Withdrawal,550000.0,33,Female,Surabaya,Inactive,0,0
TXN-004092,BNK-0336,2025-06-14,Transfer Out,3302000.0,47,Female,Makassar,Active,0,0
TXN-001867,BNK-0493,2025-06-14,Transfer Out,1652000.0,45,Male,Jabodetabek,Non-User,0,1
TXN-003758,BNK-0425,2025-06-14,Transfer Out,319000.0,30,Female,Jabodetabek,Inactive,0,0
TXN-002915,BNK-0179,2025-06-14,ATM Withdrawal,458000.0,50,Female,Jabodetabek,Inactive,0,0
TXN-001382,BNK-0463,2025-06-14,QRIS Payment,421000.0,47,Female,Makassar,Inactive,0,0
TXN-002927,BNK-0053,2025-06-14,QRIS Payment,109000.0,24,Female,Surabaya,Active,0,0
TXN-002379,BNK-0333,2025-06-14,Bill Payment,898000.0,34,Male,Jabodetabek,Active,1,0
TXN-004351,BNK-0279,2025-06-14,ATM Withdrawal,100000.0,50,Male,Medan,Active,0,0
TXN-000833,BNK-0224,2025-06-14,QRIS Payment,268000.0,55,Male,Jabodetabek,Active,0,0
TXN-000792,BNK-0416,2025-06-14,Transfer Out,2566000.0,21,Female,Makassar,Active,0,0
TXN-004020,BNK-0376,2025-06-14,Bill Payment,1053000.0,56,Female,Jabodetabek,Active,1,0
TXN-003140,BNK-0134,2025-06-15,QRIS Payment,461000.0,20,Male,Jabodetabek,Inactive,0,0
TXN-000213,BNK-0032,2025-06-15,QRIS Payment,233000.0,45,Female,Jabodetabek,Active,1,1
TXN-000508,BNK-0061,2025-06-15,ATM Withdrawal,977000.0,57,Male,Medan,Active,0,0
TXN-001991,BNK-0264,2025-06-15,QRIS Payment,38000.0,43,Male,Surabaya,Inactive,0,0
TXN-000948,BNK-0040,2025-06-15,Transfer Out,747000.0,38,Female,Jabodetabek,Active,1,1
TXN-003343,BNK-0103,2025-06-15,Transfer Out,4128000.0,28,Female,Jabodetabek,Non-User,0,0
TXN-001503,BNK-0399,2025-06-15,QRIS Payment,80000.0,49,Male,Jabodetabek,Active,0,1
TXN-000015,BNK-0188,2025-06-15,Transfer Out,3267000.0,44,Female,Jabodetabek,Inactive,1,1
TXN-004070,BNK-0302,2025-06-15,Transfer Out,846000.0,50,Male,Bandung,Active,0,0
TXN-003174,BNK-0347,2025-06-15,Transfer Out,4193000.0,52,Male,Jabodetabek,Inactive,1,1
TXN-002038,BNK-0006,2025-06-15,Transfer Out,993000.0,38,Female,Jabodetabek,Non-User,1,0
TXN-001709,BNK-0211,2025-06-15,QRIS Payment,175000.0,49,Male,Jabodetabek,Inactive,1,0
TXN-003046,BNK-0280,2025-06-15,QRIS Payment,153000.0,41,Male,Jabodetabek,Inactive,0,1
TXN-005371,BNK-0090,2025-06-15,QRIS Payment,468000.0,58,Female,Surabaya,Inactive,1,0
TXN-002541,BNK-0089,2025-06-15,Transfer Out,665000.0,62,Female,Surabaya,Active,1,0
TXN-005896,BNK-0018,2025-06-15,Bill Payment,1353000.0,19,Male,Jabodetabek,Active,0,0
TXN-004850,BNK-0315,2025-06-15,Transfer Out,1658000.0,47,Male,Bandung,Active,1,0
TXN-001135,BNK-0246,2025-06-16,QRIS Payment,436000.0,24,Male,Bandung,Inactive,0,0
TXN-004935,BNK-0416,2025-06-16,QRIS Payment,235000.0,21,Female,Makassar,Active,0,0
TXN-001384,BNK-0167,2025-06-16,QRIS Payment,398000.0,62,Male,Jabodetabek,Inactive,1,1
TXN-003325,BNK-0099,2025-06-16,QRIS Payment,483000.0,18,Male,Jabodetabek,Active,1,0
TXN-000824,BNK-0430,2025-06-16,Transfer Out,4113000.0,36,Female,Jabodetabek,Inactive,1,0
TXN-004822,BNK-0493,2025-06-16,QRIS Payment,288000.0,45,Male,Jabodetabek,Non-User,0,1
TXN-002288,BNK-0490,2025-06-16,Transfer Out,2751000.0,41,Female,Surabaya,Inactive,0,0
TXN-004763,BNK-0147,2025-06-16,Bill Payment,1223000.0,49,Female,Jabodetabek,Inactive,1,0
TXN-005830,BNK-0491,2025-06-16,ATM Withdrawal,1900000.0,33,Male,Jabodetabek,Non-User,0,0
TXN-004967,BNK-0167,2025-06-16,Transfer Out,3947000.0,62,Male,Jabodetabek,Inactive,1,1
TXN-002445,BNK-0314,2025-06-16,Transfer Out,3725000.0,63,Female,Jabodetabek,Active,0,0
TXN-001672,BNK-0210,2025-06-16,ATM Withdrawal,1777000.0,54,Female,Jabodetabek,Active,0,0
TXN-001263,BNK-0380,2025-06-17,Transfer Out,562000.0,52,Male,Bandung,Inactive,1,0
TXN-000818,BNK-0425,2025-06-17,ATM Withdrawal,183000.0,30,Female,Jabodetabek,Inactive,0,0
TXN-004655,BNK-0380,2025-06-17,Transfer Out,2256000.0,52,Male,Bandung,Inactive,1,0
TXN-004764,BNK-0484,2025-06-17,QRIS Payment,317000.0,49,Male,Jabodetabek,Active,0,0
TXN-003276,BNK-0274,2025-06-17,Transfer Out,3826000.0,36,Male,Jabodetabek,Active,0,0
TXN-005511,BNK-0028,2025-06-17,Transfer Out,4796000.0,61,Female,Jabodetabek,Active,0,0
TXN-003449,BNK-0284,2025-06-17,QRIS Payment,400000.0,55,Female,Medan,Inactive,0,0
TXN-003690,BNK-0146,2025-06-17,Bill Payment,1001000.0,30,Female,Medan,Active,0,0
TXN-003213,BNK-0259,2025-06-17,QRIS Payment,134000.0,47,Male,Medan,Active,0,0
TXN-003614,BNK-0081,2025-06-17,QRIS Payment,183000.0,38,Male,Surabaya,Inactive,0,0
TXN-004957,BNK-0200,2025-06-18,Bill Payment,1261000.0,29,Male,Makassar,Active,0,0
TXN-005056,BNK-0052,2025-06-18,QRIS Payment,402000.0,64,Female,Jabodetabek,Active,0,1
TXN-002005,BNK-0370,2025-06-18,QRIS Payment,40000.0,43,Female,Jabodetabek,Inactive,1,0
TXN-003055,BNK-0118,2025-06-18,Transfer Out,965000.0,51,Female,Surabaya,Active,0,0
TXN-001763,BNK-0025,2025-06-18,Transfer Out,3070000.0,50,Male,Surabaya,Inactive,1,0
TXN-001344,BNK-0192,2025-06-18,Transfer Out,2372000.0,59,Female,Bandung,Non-User,0,0
TXN-005136,BNK-0128,2025-06-18,QRIS Payment,176000.0,52,Female,Bandung,Active,0,0
TXN-005769,BNK-0064,2025-06-18,QRIS Payment,189000.0,23,Female,Jabodetabek,Non-User,1,0
TXN-005847,BNK-0207,2025-06-18,QRIS Payment,387000.0,19,Female,Jabodetabek,Inactive,1,0
TXN-000107,BNK-0453,2025-06-18,QRIS Payment,65000.0,29,Female,Jabodetabek,Active,0,0
TXN-000870,BNK-0060,2025-06-18,Transfer Out,2679000.0,53,Female,Jabodetabek,Active,1,1
TXN-004697,BNK-0463,2025-06-18,Transfer Out,1038000.0,47,Female,Makassar,Inactive,0,0
TXN-004495,BNK-0341,2025-06-18,Transfer Out,1514000.0,58,Male,Jabodetabek,Active,0,1
TXN-005217,BNK-0087,2025-06-18,QRIS Payment,44000.0,43,Male,Medan,Non-User,0,1
TXN-002694,BNK-0366,2025-06-19,Transfer Out,431000.0,19,Female,Jabodetabek,Non-User,0,0
TXN-001449,BNK-0246,2025-06-19,QRIS Payment,234000.0,24,Male,Bandung,Inactive,0,0
TXN-001513,BNK-0174,2025-06-19,QRIS Payment,343000.0,47,Female,Surabaya,Active,0,0
TXN-005372,BNK-0186,2025-06-19,Bill Payment,252000.0,23,Female,Jabodetabek,Active,0,0
TXN-002507,BNK-0104,2025-06-19,Transfer Out,2287000.0,34,Male,Jabodetabek,Active,0,0
TXN-000733,BNK-0137,2025-06-19,QRIS Payment,459000.0,43,Female,Makassar,Active,1,0
TXN-003178,BNK-0245,2025-06-19,Transfer Out,3538000.0,49,Male,Jabodetabek,Active,0,1
TXN-002578,BNK-0161,2025-06-19,ATM Withdrawal,295000.0,49,Female,Makassar,Active,0,0
TXN-001908,BNK-0005,2025-06-19,QRIS Payment,286000.0,25,Female,Jabodetabek,Inactive,1,1
TXN-003592,BNK-0085,2025-06-20,Bill Payment,222000.0,64,Female,Jabodetabek,Inactive,0,0
TXN-001791,BNK-0180,2025-06-20,Transfer Out,2421000.0,18,Female,Bandung,Active,0,0
TXN-002335,BNK-0321,2025-06-20,ATM Withdrawal,1203000.0,44,Male,Surabaya,Inactive,1,1
TXN-001551,BNK-0467,2025-06-20,QRIS Payment,399000.0,33,Female,Surabaya,Inactive,0,0
TXN-001585,BNK-0072,2025-06-20,ATM Withdrawal,391000.0,27,Male,Jabodetabek,Inactive,0,0
TXN-000231,BNK-0388,2025-06-20,Transfer Out,447000.0,18,Female,Surabaya,Active,1,0
TXN-003847,BNK-0239,2025-06-20,ATM Withdrawal,521000.0,53,Male,Jabodetabek,Active,0,0
TXN-004434,BNK-0076,2025-06-21,QRIS Payment,168000.0,32,Female,Medan,Inactive,0,0
TXN-002954,BNK-0392,2025-06-21,QRIS Payment,465000.0,31,Male,Jabodetabek,Active,0,0
TXN-005200,BNK-0487,2025-06-21,Transfer Out,2975000.0,62,Female,Makassar,Non-User,0,0
TXN-002112,BNK-0355,2025-06-21,QRIS Payment,357000.0,42,Female,Jabodetabek,Active,0,0
TXN-002561,BNK-0046,2025-06-21,QRIS Payment,125000.0,31,Male,Jabodetabek,Inactive,0,0
TXN-005369,BNK-0155,2025-06-21,Transfer Out,468000.0,62,Male,Jabodetabek,Inactive,0,1
TXN-003022,BNK-0319,2025-06-21,QRIS Payment,91000.0,25,Female,Makassar,Active,0,0
TXN-001191,BNK-0268,2025-06-21,QRIS Payment,358000.0,22,Male,Jabodetabek,Active,0,0
TXN-005494,BNK-0495,2025-06-21,Transfer Out,4703000.0,44,Male,Medan,Inactive,0,0
TXN-005502,BNK-0492,2025-06-21,Transfer Out,4773000.0,19,Female,Bandung,Inactive,0,0
TXN-002663,BNK-0359,2025-06-21,Bill Payment,1056000.0,57,Female,Makassar,Active,0,0
TXN-003265,BNK-0070,2025-06-21,Bill Payment,1362000.0,61,Female,Medan,Active,0,0
